Frame;Bone;X;Y;Z;RotX;RotY;RotZ
208;右親指１;0.000000;0.000000;0.000000;-0.118556;0.120695;0.000000
208;右親指０;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
208;右小指３;0.000000;0.000000;0.000000;0.000001;0.000000;0.518418
208;右人指１;0.000000;0.000000;0.000000;-0.037964;-0.052706;0.313901
208;左親指２;-0.000000;0.000000;0.000000;-0.077010;-0.091654;0.000000
208;左親指１;-0.000000;0.000000;0.000000;-0.118556;-0.120695;0.000000
208;左人指１;-0.000000;0.000000;0.000000;-0.037964;0.052706;-0.313901
208;左小指２;-0.000000;0.000000;0.000000;-0.000000;-0.000001;-0.593177
208;左中指２;-0.000000;0.000000;0.000000;0.000000;-0.000001;-0.744643
208;右小指１;0.000000;0.000000;0.000000;0.118397;0.067940;0.706264
208;右薬指３;0.000000;0.000000;0.000000;0.000001;0.000000;0.593177
208;左薬指１;-0.000000;0.000000;0.000000;0.065159;-0.048479;-0.648399
208;左中指１;-0.000000;0.000000;0.000000;0.000000;-0.000001;-0.539632
208;右薬指１;0.000000;0.000000;0.000000;0.065159;0.048479;0.648399
208;右中指１;0.000000;0.000000;0.000000;0.000000;0.000001;0.539632
208;右人指３;0.000000;0.000000;0.000000;0.000000;-0.000001;0.457338
208;左人指３;-0.000000;0.000000;0.000000;0.000000;0.000001;-0.457338
208;左小指３;-0.000000;0.000000;0.000000;0.000001;-0.000000;-0.518418
208;左薬指３;-0.000000;0.000000;0.000000;0.000001;-0.000000;-0.593177
208;右小指２;0.000000;0.000000;0.000000;0.000000;0.000001;0.593177
208;右親指２;0.000000;0.000000;0.000000;-0.077010;0.091654;0.000000
208;右薬指２;0.000000;0.000000;0.000000;0.000000;0.000001;0.597195
208;左中指３;-0.000000;0.000000;0.000000;0.000001;-0.000000;-0.539631
208;左小指１;-0.000000;0.000000;0.000000;0.118397;-0.067940;-0.706264
208;左薬指２;-0.000000;0.000000;0.000000;-0.000000;-0.000001;-0.597195
208;右人指２;0.000000;0.000000;0.000000;0.000002;0.000001;0.867422
212;センター;-0.300000;-0.200000;1.400000;0.000000;0.000000;0.000000
212;下半身;0.000000;0.000000;0.000000;-0.000060;0.997101;0.074814
212;左足;0.000000;0.000000;0.000000;0.000000;-0.074930;0.000000
212;右足;0.000000;0.000000;0.000000;0.000000;0.192540;0.000000
